Holder,Shares,Date Reported,% Out,Value,ABV
"HG Vora Capital Management, LLC",2462500,2021-09-29,0.1015,7461375,ENSC
Stifel Financial Corporation,323342,2021-09-29,0.013300000000000001,979726,ENSC
"Founders Fund Ill Management, LLC",143575,2021-09-29,0.0059,435032,ENSC
"Geode Capital Management, LLC",54930,2021-09-29,0.0023,166437,ENSC
Millennium Management LLC,38065,2021-09-29,0.0016,115336,ENSC
Virtu Financial LLC,25807,2021-09-29,0.0011,78195,ENSC
Evergreen Capital Management Llc,14028,2021-09-29,0.0006,42504,ENSC
"Cresset Asset Management, LLC",13717,2021-09-29,0.0006,41562,ENSC
"Jane Street Group, LLC",12553,2021-09-29,0.0005,38035,ENSC
"Two Sigma Securities, LLC",11228,2021-09-29,0.0005,34020,ENSC
