Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8802293,2021-09-29,0.1441,339944555,FSS
"Vanguard Group, Inc. (The)",3930806,2021-09-29,0.0644,151807727,FSS
Dimensional Fund Advisors LP,2807551,2021-09-29,0.046,108427619,FSS
Van Berkom & Associates Inc.,2654636,2021-09-29,0.0435,102522042,FSS
Price (T.Rowe) Associates Inc,2314934,2021-09-29,0.0379,89402751,FSS
Macquarie Group Limited,1985098,2021-09-29,0.0325,76664484,FSS
State Street Corporation,1933743,2021-09-29,0.0317,74681154,FSS
"Vaughan Nelson Investment Management, L.P.",1764992,2021-09-29,0.028900000000000002,68163991,FSS
Invesco Ltd.,1740432,2021-09-29,0.0285,67215483,FSS
"GW&K Investment Management, LLC",1689392,2021-09-29,0.0277,65244319,FSS
