Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",3844608,2021-09-29,0.10890000000000001,791527895,SWAV
Price (T.Rowe) Associates Inc,3219974,2021-09-29,0.09119999999999999,662928247,SWAV
"Vanguard Group, Inc. (The)",3192166,2021-09-29,0.0904,657203136,SWAV
Blackrock Inc.,2574165,2021-09-29,0.0729,529969090,SWAV
"Gilder, Gagnon, Howe & Co.",1467219,2021-09-29,0.0416,302071047,SWAV
Invesco Ltd.,1310949,2021-09-29,0.0371,269898180,SWAV
JP Morgan Chase & Company,1282883,2021-09-29,0.0363,264119952,SWAV
Wells Fargo & Company,1207787,2021-09-29,0.0342,248659187,SWAV
"Fred Alger Management, LLC",1205821,2021-09-29,0.0342,248254427,SWAV
Artisan Partners Limited Partnership,838699,2021-09-29,0.023799999999999998,172671350,SWAV
