Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3679496,2021-09-29,0.0864,578895105,VAC
Blackrock Inc.,3435728,2021-09-29,0.08070000000000001,540543086,VAC
BAMCO Inc.,2759757,2021-09-29,0.06480000000000001,434192568,VAC
"Principal Financial Group, Inc.",1671790,2021-09-29,0.0392,263022720,VAC
Senvest Management LLC,1340673,2021-09-29,0.0315,210928083,VAC
Dimensional Fund Advisors LP,1267985,2021-09-29,0.0298,199492080,VAC
JP Morgan Chase & Company,1063960,2021-09-29,0.025,167392826,VAC
State Street Corporation,1052002,2021-09-29,0.024700000000000003,165511474,VAC
"FMR, LLC",964998,2021-09-29,0.0227,151823135,VAC
Price (T.Rowe) Associates Inc,879958,2021-09-29,0.0207,138443792,VAC
