Holder,Shares,Date Reported,% Out,Value,ABV
"Gilder, Gagnon, Howe & Co.",1192078,2021-09-29,0.0596,11896938,NVSAU
Maverick Capital Ltd.,991224,2021-09-29,0.0496,9892415,NVSAU
"Aristeia Capital, LLC",950000,2021-09-29,0.0475,9481000,NVSAU
Magnetar Financial LLC,517800,2021-09-29,0.0259,5167644,NVSAU
"Silver Rock Financial, LP",368438,2021-09-29,0.0184,3677011,NVSAU
"Goldman Sachs Group, Inc.",363566,2021-09-29,0.0182,3628388,NVSAU
"Bracebridge Capital, LLC",270946,2021-09-29,0.013500000000000002,2704041,NVSAU
CSS LLC,236881,2021-09-29,0.0118,2364072,NVSAU
Longfellow Investment Management Co. LLC,236078,2021-09-29,0.0118,2356058,NVSAU
"Westchester Capital Management, LLC",231716,2021-09-29,0.0116,2312525,NVSAU
