Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1523304,2021-09-29,0.0405,10967788,MYMD
"Northrock Partners, Llc",1354004,2021-09-29,0.036000000000000004,9748828,MYMD
"Mirae Asset Global Investments Co., Ltd.",1132131,2021-09-29,0.0301,8151343,MYMD
Morgan Stanley,668151,2021-09-29,0.0178,4810687,MYMD
"Geode Capital Management, LLC",285671,2021-09-29,0.0076,2056831,MYMD
Invesco Ltd.,235194,2021-09-29,0.0062,1693396,MYMD
Shay Capital LLC,197184,2021-09-29,0.0052,1419724,MYMD
Blackrock Inc.,146633,2021-09-29,0.0039000000000000003,1055757,MYMD
State Street Corporation,81586,2021-09-29,0.0022,587419,MYMD
Northern Trust Corporation,56561,2021-09-29,0.0015,407239,MYMD
