Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",14203405,2021-09-29,0.139,2094576135,CPT
Blackrock Inc.,11925851,2021-09-29,0.1167,1758705246,CPT
Price (T.Rowe) Associates Inc,6059243,2021-09-29,0.0593,893556565,CPT
State Street Corporation,5104031,2021-09-29,0.0499,752691451,CPT
JP Morgan Chase & Company,3453457,2021-09-29,0.0338,509281303,CPT
Blackstone Inc,3041100,2021-09-29,0.0298,448471017,CPT
Capital World Investors,2580285,2021-09-29,0.0252,380514628,CPT
Invesco Ltd.,1959535,2021-09-29,0.0192,288972626,CPT
Goldman Sachs Group Inc,1821247,2021-09-29,0.0178,268579295,CPT
Victory Capital Management Inc.,1801799,2021-09-29,0.0176,265711298,CPT
