Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8990202,2021-09-29,0.1164,372104460,CATY
"Vanguard Group, Inc. (The)",7277436,2021-09-29,0.0942,301213076,CATY
State Street Corporation,3343957,2021-09-29,0.0433,138406380,CATY
Dimensional Fund Advisors LP,2902943,2021-09-29,0.037599999999999995,120152810,CATY
Massachusetts Financial Services Co.,2098896,2021-09-29,0.027200000000000002,86873305,CATY
"FMR, LLC",1724096,2021-09-29,0.0223,71360333,CATY
"Charles Schwab Investment Management, Inc.",1488325,2021-09-29,0.019299999999999998,61601771,CATY
"Principal Financial Group, Inc.",1461656,2021-09-29,0.0189,60497941,CATY
"Geode Capital Management, LLC",1415068,2021-09-29,0.0183,58569664,CATY
Northern Trust Corporation,1322619,2021-09-29,0.0171,54743200,CATY
