Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",10874613,2021-09-29,0.166,28491486,KALA
Blackrock Inc.,3664849,2021-09-29,0.055999999999999994,9601904,KALA
Orbimed Advisors LLC.,3438998,2021-09-29,0.0525,9010174,KALA
"Vanguard Group, Inc. (The)",2265470,2021-09-29,0.0346,5935531,KALA
Caxton Corporation,1727751,2021-09-29,0.0264,4526707,KALA
State Street Corporation,1111688,2021-09-29,0.017,2912622,KALA
"Geode Capital Management, LLC",933242,2021-09-29,0.014199999999999999,2445094,KALA
"Samsara BioCapital, LLC",601162,2021-09-29,0.0092,1575044,KALA
Northern Trust Corporation,508607,2021-09-29,0.0078000000000000005,1332550,KALA
Pictet Asset Management SA,392107,2021-09-29,0.006,1027320,KALA
