Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,213169,2021-09-29,0.056900000000000006,14715056,ALTM
Michigan (State Of) Teachers Retirement System,175000,2021-09-29,0.0467,12080250,ALTM
"Vanguard Group, Inc. (The)",168264,2021-09-29,0.0449,11615263,ALTM
"Hotchkis & Wiley Capital Management, LLC",96428,2021-09-29,0.025699999999999997,6656424,ALTM
"Barnett & Company, Inc.",75566,2021-09-29,0.0202,5216320,ALTM
"Geode Capital Management, LLC",63703,2021-09-29,0.017,4397418,ALTM
Victory Capital Management Inc.,60160,2021-09-29,0.0161,4152844,ALTM
"Goldman Sachs Group, Inc.",54964,2021-09-29,0.0147,3794164,ALTM
State Street Corporation,49246,2021-09-29,0.0131,3399451,ALTM
Invesco Ltd.,47436,2021-09-29,0.0127,3274507,ALTM
