Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10384440,2021-09-29,0.172,694511347,SWX
"Vanguard Group, Inc. (The)",5924121,2021-09-29,0.0981,396205212,SWX
Price (T.Rowe) Associates Inc,3483498,2021-09-29,0.057699999999999994,232976346,SWX
Nomura Holdings Inc.,3414744,2021-09-29,0.0565,228378078,SWX
Fuller & Thaler Asset Management Inc.,2241681,2021-09-29,0.0371,149923625,SWX
"AllianceBernstein, L.P.",1904664,2021-09-29,0.0315,127383928,SWX
State Street Corporation,1774053,2021-09-29,0.0294,118648664,SWX
"Icahn, Carl, C.",1269350,2021-09-29,0.021,84894128,SWX
"Gabelli Funds, LLC",1164720,2021-09-29,0.019299999999999998,77896473,SWX
Bank Of New York Mellon Corporation,1133022,2021-09-29,0.018799999999999997,75776511,SWX
