Holder,Shares,Date Reported,% Out,Value,ABV
Wasatch Advisors Inc,4095442,2021-09-29,0.08800000000000001,592774275,KRNT
Granahan Investment Management Inc.,2338674,2021-09-29,0.050300000000000004,338499674,KRNT
Clal Insurance Enterprises Holdings Ltd,2183244,2021-09-29,0.046900000000000004,316002736,KRNT
"American Capital Management, Inc.",2135403,2021-09-29,0.045899999999999996,309078230,KRNT
Invesco Ltd.,2125245,2021-09-29,0.045700000000000005,307607961,KRNT
Artisan Partners Limited Partnership,1960721,2021-09-29,0.0421,283794757,KRNT
"Gilder, Gagnon, Howe & Co.",1590003,2021-09-29,0.0342,230137034,KRNT
Riverbridge Partners LLC,1496633,2021-09-29,0.0322,216622660,KRNT
"Ameriprise Financial, Inc.",1455658,2021-09-29,0.0313,210691938,KRNT
Migdal Insurance & Financial Holdings Ltd.,1376161,2021-09-29,0.0296,199185543,KRNT
