Holder,Shares,Date Reported,% Out,Value,ABV
"Bridgeway Capital Management, Inc.",259767,2021-09-29,0.0443,716956,AMS
Dimensional Fund Advisors LP,151462,2021-09-29,0.0258,418035,AMS
Acadian Asset Management. LLC,149439,2021-09-29,0.0255,412451,AMS
"Vanguard Group, Inc. (The)",104644,2021-09-29,0.0178,288817,AMS
Virtu Financial LLC,32955,2021-09-29,0.005600000000000001,90955,AMS
GWM Advisors LLC,31595,2021-09-29,0.0054,87202,AMS
"James Investment Research, Inc.",31595,2021-09-29,0.0054,87202,AMS
"Two Sigma Advisers, LP",29400,2021-09-29,0.005,81144,AMS
Squarepoint Ops LLC,27453,2021-09-29,0.004699999999999999,75770,AMS
"Two Sigma Investments, LP",26399,2021-09-29,0.0045000000000000005,72861,AMS
