Holder,Shares,Date Reported,% Out,Value,ABV
"Raging Capital Management, Llc",2222089,2021-09-29,0.0673,15199088,IMMR
"Vanguard Group, Inc. (The)",1126202,2021-09-29,0.0341,7703221,IMMR
"Invenomic Capital Management, LP",944269,2021-09-29,0.0286,6458799,IMMR
"Skylands Capital, LLC",942950,2021-09-29,0.0286,6449778,IMMR
Lord Abbett & Co,940248,2021-09-29,0.0285,6431296,IMMR
State Street Corporation,860813,2021-09-29,0.026099999999999998,5887960,IMMR
Royce & Associates LP,816662,2021-09-29,0.024700000000000003,5585968,IMMR
"Shaw D.E. & Co., Inc.",766947,2021-09-29,0.0232,5245917,IMMR
"Renaissance Technologies, LLC",680213,2021-09-29,0.0206,4652656,IMMR
"Baird Financial Group, Inc.",579552,2021-09-29,0.0175,3964135,IMMR
