Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",6903364,2021-09-29,0.08710000000000001,20641058,LVO
RHO Capital Partners Inc,3724137,2021-09-29,0.047,11135169,LVO
Blackrock Inc.,3606118,2021-09-29,0.0455,10782292,LVO
"Vanguard Group, Inc. (The)",2619302,2021-09-29,0.033,7831712,LVO
Nuveen Asset Management,1879596,2021-09-29,0.023700000000000002,5619992,LVO
State Street Corporation,1070378,2021-09-29,0.013500000000000002,3200430,LVO
"Geode Capital Management, LLC",1049077,2021-09-29,0.0132,3136740,LVO
No Street GP LP,979652,2021-09-29,0.0124,2929159,LVO
Fuller & Thaler Asset Management Inc.,692021,2021-09-29,0.0087,2069142,LVO
Northern Trust Corporation,547088,2021-09-29,0.0069,1635793,LVO
