Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1397439,2021-09-29,0.0512,10033612,AAOI
Royce & Associates LP,1208325,2021-12-30,0.0443,6210790,AAOI
Blackrock Inc.,960987,2021-12-30,0.0352,4939473,AAOI
"Ameriprise Financial, Inc.",914399,2021-09-29,0.0335,6565384,AAOI
"Kovack Advisors, Inc.",825201,2021-12-30,0.0302,4241533,AAOI
Cooper Creek Partners Management LLC,616973,2021-09-29,0.0226,4429866,AAOI
State Street Corporation,442623,2021-09-29,0.016200000000000003,3178033,AAOI
"Two Sigma Advisers, LP",373900,2021-09-29,0.0137,2684602,AAOI
"Two Sigma Investments, LP",353532,2021-09-29,0.013000000000000001,2538359,AAOI
Morgan Stanley,317800,2021-09-29,0.0116,2281804,AAOI
