Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12916043,2021-09-29,0.09029999999999999,2900426616,CMI
Blackrock Inc.,11877048,2021-09-29,0.083,2667109898,CMI
State Street Corporation,6677142,2021-09-29,0.0467,1499419007,CMI
Capital Research Global Investors,3402903,2021-09-29,0.023799999999999998,764155897,CMI
"Geode Capital Management, LLC",2723036,2021-09-29,0.019,611484964,CMI
Price (T.Rowe) Associates Inc,2517053,2021-09-29,0.0176,565229421,CMI
Northern Trust Corporation,2131981,2021-09-29,0.0149,478757653,CMI
"Charles Schwab Investment Management, Inc.",2129807,2021-09-29,0.0149,478269459,CMI
Lsv Asset Management,2101229,2021-09-29,0.0147,471851984,CMI
Norges Bank Investment Management,1983052,2020-12-30,0.0139,450351109,CMI
