Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,24003031,2021-09-29,0.0779,329561615,AMRS
"Vanguard Group, Inc. (The)",17748444,2021-09-29,0.0576,243686136,AMRS
Farallon Capital Management Llc,11718925,2021-09-29,0.038,160900840,AMRS
"Vivo Capital, LLC",11642195,2021-09-29,0.0378,159847337,AMRS
"Pinnacle Associates, Ltd.",4644783,2021-09-29,0.0151,63772870,AMRS
State Street Corporation,3420584,2021-09-29,0.0111,46964618,AMRS
"Geode Capital Management, LLC",3333551,2021-09-29,0.0108,45769655,AMRS
Lord Abbett & Co,3260134,2021-09-29,0.0106,44761639,AMRS
"Susquehanna International Group, LLP",2626273,2021-09-29,0.0085,36058728,AMRS
Michigan (State Of) Teachers Retirement System,2505000,2021-12-30,0.008100000000000001,13552050,AMRS
