Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,4685385,2021-09-29,0.08410000000000001,199784816,STEP
Wasatch Advisors Inc,4254923,2021-09-29,0.07629999999999999,181429916,STEP
"FMR, LLC",4125601,2021-09-29,0.07400000000000001,175915626,STEP
"Vanguard Group, Inc. (The)",3714353,2021-09-29,0.0666,158380011,STEP
"Federated Hermes, Inc.",3467483,2021-09-29,0.0622,147853475,STEP
"Fred Alger Management, LLC",3061294,2021-09-29,0.054900000000000004,130533576,STEP
JP Morgan Chase & Company,2745389,2021-09-29,0.0493,117063386,STEP
Blackrock Inc.,2531135,2021-09-29,0.0454,107927596,STEP
Capital World Investors,1497000,2021-09-29,0.0269,63832080,STEP
"AllianceBernstein, L.P.",1477095,2021-09-29,0.0265,62983330,STEP
