Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,17004076,2021-09-29,0.10949999999999999,1224293472,BKI
"Vanguard Group, Inc. (The)",13850062,2021-09-29,0.0892,997204464,BKI
Blackrock Inc.,11272945,2021-09-29,0.0726,811652040,BKI
"Principal Financial Group, Inc.",9194631,2021-09-29,0.0592,662013432,BKI
Durable Capital Partners LP,5976562,2021-09-29,0.0385,430312464,BKI
Massachusetts Financial Services Co.,4870652,2021-09-29,0.031400000000000004,350686944,BKI
"FMR, LLC",4780958,2021-09-29,0.0308,344228976,BKI
"Wellington Management Group, LLP",4747555,2021-09-29,0.030600000000000002,341823960,BKI
State Street Corporation,3520599,2021-09-29,0.0227,253483128,BKI
Wells Fargo & Company,3142156,2021-09-29,0.0202,226235232,BKI
