Holder,Shares,Date Reported,% Out,Value,ABV
"Inclusive Capital Partners, LP",8798704,2021-09-29,0.0873,57367550,APPH
"Vanguard Group, Inc. (The)",5679139,2021-09-29,0.0564,37027986,APPH
Blackrock Inc.,4215164,2021-09-29,0.0418,27482869,APPH
"FMR, LLC",3595962,2021-09-29,0.035699999999999996,23445672,APPH
Bnp Paribas Asset Management Holding S.a.,3591498,2021-09-29,0.0356,23416566,APPH
"Vident Investment Advisory, LLC",1602527,2021-09-29,0.0159,10448476,APPH
Davy Global Fund Management Ltd,1328067,2021-09-29,0.0132,8658996,APPH
State Street Corporation,1154445,2021-09-29,0.0115,7526981,APPH
Legal & General Group PLC,1135684,2021-09-29,0.0113,7404659,APPH
"Geode Capital Management, LLC",1074506,2021-09-29,0.010700000000000001,7005779,APPH
