Holder,Shares,Date Reported,% Out,Value,ABV
Gamco Investors Inc,2002667,2021-09-29,0.10490000000000001,9412534,AP
"Ameriprise Financial, Inc.",1333791,2021-09-29,0.0699,6268817,AP
"Gabelli Funds, LLC",845728,2021-09-29,0.0443,3974921,AP
Dimensional Fund Advisors LP,679661,2021-09-29,0.0356,3194406,AP
"Renaissance Technologies, LLC",587001,2021-09-29,0.030699999999999998,2758904,AP
"Vanguard Group, Inc. (The)",536436,2021-09-29,0.0281,2521249,AP
"Bridgeway Capital Management, Inc.",297600,2021-09-29,0.015600000000000001,1398720,AP
Blackrock Inc.,206685,2021-09-29,0.0108,971419,AP
Monarch Partners Asset Management LLC,205539,2021-09-29,0.0108,966033,AP
Acadian Asset Management. LLC,187749,2021-09-29,0.0098,882420,AP
