Holder,Shares,Date Reported,% Out,Value,ABV
"Shapiro Capital Management Company, Inc.",8698955,2021-09-29,0.0889,258271973,URBN
Blackrock Inc.,8340967,2021-09-29,0.0852,247643310,URBN
"Vanguard Group, Inc. (The)",6755837,2021-09-29,0.069,200580800,URBN
Massachusetts Financial Services Co.,4424464,2021-09-29,0.0452,131362336,URBN
Dimensional Fund Advisors LP,3642927,2021-09-29,0.037200000000000004,108158502,URBN
Turtle Creek Asset Management Inc.,3065195,2021-09-29,0.0313,91005639,URBN
"Samlyn Capital, LLC",2766397,2021-09-29,0.028300000000000002,82134326,URBN
State Street Corporation,2607537,2021-09-29,0.026600000000000002,77417773,URBN
"Arrowstreet Capital, Limited Partnership",2089966,2021-09-29,0.021400000000000002,62051090,URBN
"FMR, LLC",2068972,2021-09-29,0.021099999999999997,61427778,URBN
