Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12757742,2021-09-29,0.0864,776818910,PLAN
"FMR, LLC",8781931,2021-09-29,0.059500000000000004,534731778,PLAN
Blackrock Inc.,6067493,2021-09-29,0.041100000000000005,369449648,PLAN
"Cadian Capital Management, LLC",5317158,2021-09-29,0.036000000000000004,323761750,PLAN
"Brown Capital Management, Inc.",4693452,2021-09-29,0.0318,285784292,PLAN
Sculptor Capital Lp,4033198,2021-09-29,0.0273,245581426,PLAN
"Tpg Group Holdings (sbs) Advisors, Inc.",3881198,2021-09-29,0.0263,236326146,PLAN
Alkeon Capital Management LLC,3750927,2021-09-29,0.0254,228393945,PLAN
JP Morgan Chase & Company,3599365,2021-09-29,0.024399999999999998,219165334,PLAN
"Champlain Investment Partners, LLC",3324785,2021-09-29,0.0225,202446158,PLAN
