Holder,Shares,Date Reported,% Out,Value,ABV
"Corriente Advisors, LLC",1019848,2021-09-29,0.04019999999999999,7873226,TFFP
"DRW Securities, LLC",1000000,2021-09-29,0.0394,7720000,TFFP
"Vanguard Group, Inc. (The)",795038,2021-09-29,0.0313,6137693,TFFP
"Gagnon Securities, LLC",282229,2021-09-29,0.0111,2178807,TFFP
"Nantahala Capital Management, LLC",271067,2021-09-29,0.010700000000000001,2092637,TFFP
Blackrock Inc.,259270,2021-09-29,0.0102,2001564,TFFP
Carlson Capital. L.P.,227701,2021-09-29,0.009000000000000001,1757851,TFFP
"Susquehanna International Group, LLP",199092,2021-09-29,0.0078000000000000005,1536990,TFFP
Janney Montgomery Scott LLC,195656,2021-09-29,0.0077,1510464,TFFP
Gsa Capital Partners Llp,145295,2021-09-29,0.005699999999999999,1121677,TFFP
