Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",3500679,2021-09-29,0.1496,138486861,KROS
Orbimed Advisors LLC.,1679417,2021-09-29,0.0718,66437736,KROS
Blackrock Inc.,1234158,2021-09-29,0.0527,48823290,KROS
"Nantahala Capital Management, LLC",760383,2021-09-29,0.0325,30080751,KROS
"Vanguard Group, Inc. (The)",709761,2021-09-29,0.030299999999999997,28078145,KROS
Alkeon Capital Management LLC,701433,2021-09-29,0.03,27748689,KROS
State Street Corporation,677268,2021-09-29,0.028900000000000002,26792722,KROS
"Franklin Resources, Inc.",394660,2021-09-29,0.0169,15612749,KROS
Opaleye Management Inc.,352500,2021-09-29,0.0151,13944900,KROS
Clal Insurance Enterprises Holdings Ltd,311135,2021-09-29,0.013300000000000001,12308500,KROS
