Holder,Shares,Date Reported,% Out,Value,ABV
"DRW Securities, LLC",8892437,2021-09-29,0.0999,19385512,APTO
"Nantahala Capital Management, LLC",7355730,2021-09-29,0.0827,16035491,APTO
"First Light Asset Management, LLC",4128443,2021-09-29,0.0464,9000005,APTO
683 Capital Management LLC,3112737,2021-09-29,0.035,6785766,APTO
"Cormorant Asset Management, LP",3000000,2021-09-29,0.0337,6540000,APTO
Orbimed Advisors LLC.,2594348,2021-09-29,0.0292,5655678,APTO
Morgan Stanley,1487428,2021-09-29,0.0167,3242593,APTO
Sanders Morris Harris LLC,1373794,2021-09-29,0.0154,2994870,APTO
"Goldman Sachs Group, Inc.",751802,2021-09-29,0.0084,1638928,APTO
P.A.W. Capital Partners,750000,2021-09-29,0.0084,1635000,APTO
