Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1863590,2021-09-29,0.0653,25698906,BLFY
Price (T.Rowe) Associates Inc,1805374,2021-09-29,0.0633,24896107,BLFY
"Vanguard Group, Inc. (The)",1248538,2021-09-29,0.0438,17217339,BLFY
"Driehaus Capital Management, LLC",1013000,2021-09-29,0.0355,13969270,BLFY
"Two Sigma Advisers, LP",500800,2021-09-29,0.0176,6906032,BLFY
"Essex Financial Services, Inc.",473850,2021-09-29,0.0166,6534391,BLFY
"Geode Capital Management, LLC",428438,2021-09-29,0.015,5908160,BLFY
"Price, Michael F.",337289,2021-09-29,0.0118,4651215,BLFY
"Two Sigma Investments, LP",303330,2021-09-29,0.0106,4182920,BLFY
State Street Corporation,296400,2021-09-29,0.0104,4087356,BLFY
