Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,9444335,2021-09-29,0.1381,133165123,NXGN
"Brown Capital Management, Inc.",6404491,2021-09-29,0.09369999999999999,90303323,NXGN
"Vanguard Group, Inc. (The)",6163776,2021-09-29,0.0901,86909241,NXGN
Dimensional Fund Advisors LP,2442993,2021-09-29,0.035699999999999996,34446201,NXGN
State Street Corporation,1819923,2021-09-29,0.026600000000000002,25660914,NXGN
"Kennedy Capital Management, Inc.",1508592,2021-09-29,0.022099999999999998,21271147,NXGN
Norges Bank Investment Management,1298590,2020-12-30,0.019,23686281,NXGN
"Geode Capital Management, LLC",1263217,2021-09-29,0.018500000000000003,17811359,NXGN
New York State Common Retirement Fund,956696,2021-09-29,0.013999999999999999,13489413,NXGN
JP Morgan Chase & Company,861068,2021-09-29,0.0126,12141058,NXGN
