Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2100547,2021-09-29,0.1603,103451939,UEIC
Eagle Asset Management Inc,1891219,2021-09-29,0.14429999999999998,93142535,UEIC
"Vanguard Group, Inc. (The)",832346,2021-09-29,0.0635,40993040,UEIC
Dimensional Fund Advisors LP,757328,2021-09-29,0.057800000000000004,37298404,UEIC
"William Blair Investment Management, LLC",692710,2021-09-29,0.0529,34115967,UEIC
State Street Corporation,520286,2021-09-29,0.0397,25624085,UEIC
Manufacturers Life Insurance Co.,489763,2021-09-29,0.0374,24120827,UEIC
Royal Bank of Canada,304859,2021-09-29,0.0233,15014305,UEIC
Peregrine Capital Management LLC,234702,2021-09-29,0.0179,11559073,UEIC
"Geode Capital Management, LLC",233566,2021-09-29,0.0178,11503125,UEIC
