Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,5826224,2021-09-29,0.1351,23537944,GMTX
"Franklin Resources, Inc.",2512773,2021-09-29,0.0583,10151602,GMTX
"Foresite Capital Management V, LLC",2435125,2021-09-29,0.0565,9837905,GMTX
"Suvretta Capital Management, LLC",2137823,2021-09-29,0.0496,8636804,GMTX
"FMR, LLC",1893300,2021-09-29,0.043899999999999995,7648932,GMTX
"Vanguard Group, Inc. (The)",1543986,2021-09-29,0.0358,6237703,GMTX
"Boxer Capital, LLC",1300000,2021-09-29,0.0302,5252000,GMTX
Blackrock Inc.,1249127,2021-09-29,0.028999999999999998,5046473,GMTX
Adage Capital Partners GP L.L.C.,757612,2021-09-29,0.0176,3060752,GMTX
Millennium Management LLC,594707,2021-09-29,0.0138,2402616,GMTX
