Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,639309,2021-12-30,0.0719,33352750,SMBC
"FMR, LLC",608620,2021-12-30,0.0684,31751705,SMBC
"Vanguard Group, Inc. (The)",386735,2021-12-30,0.0435,20175964,SMBC
Manufacturers Life Insurance Co.,353572,2021-09-29,0.0397,15871847,SMBC
FJ Capital Management LLC,351000,2021-12-30,0.0395,18311670,SMBC
Dimensional Fund Advisors LP,234531,2021-12-30,0.0264,12235482,SMBC
"Raffles Associates, LP",232292,2021-12-30,0.026099999999999998,12118673,SMBC
Missouri Trust & Investment Co.,215733,2021-12-30,0.024300000000000002,11254790,SMBC
"Epoch Investment Partners, Inc.",203956,2021-12-30,0.0229,10640384,SMBC
State Street Corporation,139710,2021-12-30,0.015700000000000002,7288670,SMBC
