Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1056366,2021-12-30,0.04650000000000001,1669058,PRPO
Blackrock Inc.,633600,2021-12-30,0.0279,1001088,PRPO
"Geode Capital Management, LLC",257126,2021-12-30,0.0113,406259,PRPO
Morgan Stanley,165325,2021-12-30,0.0073,261213,PRPO
Dimensional Fund Advisors LP,108986,2021-12-30,0.0048,172197,PRPO
State Street Corporation,105942,2021-12-30,0.004699999999999999,167388,PRPO
"Susquehanna International Group, LLP",83087,2021-12-30,0.0037,131277,PRPO
Northern Trust Corporation,36949,2021-12-30,0.0016,58379,PRPO
"Stratos Wealth Partners, Ltd.",30000,2021-12-30,0.0013,47400,PRPO
Virtu Financial LLC,29123,2021-09-29,0.0013,82126,PRPO
