Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",5758674,2021-09-29,0.1497,107226509,TSHA
Blackrock Inc.,3021969,2021-09-29,0.0785,56269062,TSHA
"Franklin Resources, Inc.",1310210,2021-09-29,0.0341,24396110,TSHA
"Nantahala Capital Management, LLC",1249309,2021-09-29,0.0325,23262133,TSHA
University Of Texas/texas Am Investment Managment Co,1147040,2021-09-29,0.0298,21357884,TSHA
Artal Group S.A.,1040882,2021-09-29,0.0271,19381222,TSHA
"Vanguard Group, Inc. (The)",805718,2021-09-29,0.0209,15002469,TSHA
"Sands Capital Ventures, LLC",724873,2021-09-29,0.018799999999999997,13497135,TSHA
"Times Square Capital Management, LLC",650600,2021-09-29,0.0169,12114172,TSHA
Tybourne Capital Management (HK) Limited,500000,2021-09-29,0.013000000000000001,9310000,TSHA
