Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",20709478,2021-09-29,0.10980000000000001,417917266,UAA
Blackrock Inc.,11432111,2021-09-29,0.060599999999999994,230699999,UAA
State Street Corporation,7831111,2021-09-29,0.0415,158031819,UAA
"Arrowstreet Capital, Limited Partnership",6094949,2021-09-29,0.0323,122996070,UAA
"Loomis Sayles & Company, LP",5969633,2021-09-29,0.0316,120467193,UAA
"Ameriprise Financial, Inc.",5673874,2021-09-29,0.0301,114498777,UAA
"Srs Investment Management, Llc",5627511,2021-09-29,0.0298,113563171,UAA
"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",4364807,2021-09-29,0.0231,88081805,UAA
Citadel Advisors LLC,4099946,2021-09-29,0.0217,82736910,UAA
"FMR, LLC",4075262,2021-09-29,0.0216,82238787,UAA
