Holder,Shares,Date Reported,% Out,Value,ABV
"Fisher Asset Management, LLC",23938626,2021-09-29,0.0091,1147378344,TTE
Price (T.Rowe) Associates Inc,20271286,2021-09-29,0.0077,971602737,TTE
"FMR, LLC",9812746,2021-09-29,0.0037,470324915,TTE
"Franklin Resources, Inc.",9506139,2021-09-29,0.0036,455629242,TTE
"Wellington Management Group, LLP",8346912,2021-09-29,0.0032,400067492,TTE
Bank of America Corporation,5815334,2021-09-29,0.0022,278728958,TTE
Wells Fargo & Company,5060972,2021-09-29,0.0019,242572387,TTE
"American Century Companies, Inc.",3684981,2021-09-29,0.0014000000000000002,176621139,TTE
Morgan Stanley,3287102,2021-09-29,0.0012,157550798,TTE
"Goldman Sachs Group, Inc.",2646279,2021-09-29,0.001,126836152,TTE
