Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10404960,2021-09-29,0.0634,114974808,MVIS
"Vanguard Group, Inc. (The)",9291276,2021-09-29,0.056600000000000004,102668599,MVIS
State Street Corporation,3848618,2021-09-29,0.0235,42527228,MVIS
"Geode Capital Management, LLC",2830546,2021-09-29,0.0172,31277533,MVIS
Northern Trust Corporation,1648079,2021-09-29,0.01,18211272,MVIS
"Susquehanna International Group, LLP",1423909,2021-09-29,0.0087,15734194,MVIS
"Charles Schwab Investment Management, Inc.",1143270,2021-09-29,0.006999999999999999,12633133,MVIS
Creative Planning,723324,2021-09-29,0.0044,7992730,MVIS
Bank Of New York Mellon Corporation,641349,2021-09-29,0.0039000000000000003,7086906,MVIS
Morgan Stanley,614939,2021-09-29,0.0037,6795075,MVIS
