Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",11900701,2021-09-29,0.1,288591999,OLK
Price (T.Rowe) Associates Inc,6946663,2021-09-29,0.0584,168456577,OLK
RTW Investments LP,1318188,2021-09-29,0.0111,31966059,OLK
Capital International Investors,1177156,2021-09-29,0.009899999999999999,28546033,OLK
"ClearBridge Investments, LLC",1114677,2021-09-29,0.009399999999999999,27030917,OLK
Blackrock Inc.,928016,2021-09-29,0.0078000000000000005,22504388,OLK
Woodline Partners LP,795427,2021-09-29,0.0067,19289104,OLK
"Ameriprise Financial, Inc.",681253,2021-09-29,0.005699999999999999,16520385,OLK
Morgan Stanley,534790,2021-09-29,0.0045000000000000005,12968657,OLK
"Franklin Resources, Inc.",521111,2021-09-29,0.0044,12636941,OLK
