Holder,Shares,Date Reported,% Out,Value,ABV
Fidelity Select Portfolios - Biotechnology,1592300,2021-10-30,0.041100000000000005,27260176,THRX
Fidelity Advisor Biotechnology Fund,509400,2021-10-30,0.0132,8720928,THRX
Fidelity Select Portfolios - Health Care,400000,2021-10-30,0.0103,6848000,THRX
Fidelity Growth Company Fund,318335,2021-10-30,0.008199999999999999,5449895,THRX
Fidelity Advisor Health Care Fund,280000,2021-10-30,0.0072,4793600,THRX
Fidelity Small Cap Growth Fund,114500,2021-10-30,0.003,1960240,THRX
Fidelity Growth Company K6 Fund,68165,2021-10-30,0.0018,1166984,THRX
Fidelity Series Growth Company Fund,60600,2021-10-30,0.0016,1037472,THRX
Variable Insurance Products Fund IV-Health Care Port,50000,2021-10-30,0.0013,856000,THRX
Fidelity Stock Selector All Cap Fund,32806,2021-10-30,0.0008,561638,THRX
