Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",2410247,2021-09-29,0.0919,40010100,APLT
Orbimed Advisors LLC.,2257387,2021-09-29,0.0861,37472624,APLT
Blackrock Inc.,1292817,2021-09-29,0.0493,21460762,APLT
"Knoll Capital Management, LLC",1032123,2021-09-29,0.0394,17133241,APLT
"Point72 Asset Management, L.P.",1015271,2021-09-29,0.0387,16853498,APLT
"Vanguard Group, Inc. (The)",850299,2021-09-29,0.032400000000000005,14114963,APLT
"Franklin Resources, Inc.",834282,2021-09-29,0.0318,13849081,APLT
"Rock Springs Capital Management, LP",701680,2021-09-29,0.0268,11647888,APLT
"Driehaus Capital Management, LLC",639557,2021-09-29,0.024399999999999998,10616646,APLT
Alkeon Capital Management LLC,639458,2021-09-29,0.024399999999999998,10615002,APLT
