Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",22365586,2021-09-29,0.0741,935105150,CPB
Blackrock Inc.,16259766,2021-09-29,0.053899999999999997,679820816,CPB
State Street Corporation,10246285,2021-09-29,0.034,428397175,CPB
Invesco Ltd.,10002992,2021-09-29,0.0332,418225095,CPB
"Beutel, Goodman & Company Ltd",6583009,2021-09-29,0.0218,275235606,CPB
Price (T.Rowe) Associates Inc,5728571,2021-09-29,0.019,239511553,CPB
Brandywine Trust Company,4174174,2021-09-29,0.0138,174522214,CPB
Bank Of New York Mellon Corporation,3957379,2021-09-29,0.0131,165458015,CPB
State Farm Mutual Automobile Insurance Co,3840000,2021-09-29,0.0127,160550400,CPB
"Geode Capital Management, LLC",3571406,2021-09-29,0.0118,149320484,CPB
