Holder,Shares,Date Reported,% Out,Value,ABV
"Raymond James & Associates, Inc.",634822,2021-09-29,0.013000000000000001,5294415,PMM
Morgan Stanley,607119,2021-09-29,0.0124,5063372,PMM
"Ameriprise Financial, Inc.",251788,2021-09-29,0.0052,2099911,PMM
Bank of America Corporation,218483,2021-09-29,0.0045000000000000005,1822148,PMM
Van Eck Associates Corporation,184804,2021-09-29,0.0038,1541265,PMM
"Joseph P. Lucia & Associates, LLC",183641,2021-09-29,0.0038,1531565,PMM
"Raymond James Financial Services Advisors, Inc.",183468,2021-09-29,0.0038,1530123,PMM
"National Asset Management, Inc.",145867,2021-09-29,0.003,1216530,PMM
"Advisor Group, Inc.",134525,2021-09-29,0.0028000000000000004,1121938,PMM
LPL Financial LLC,131336,2021-09-29,0.0027,1095342,PMM
