Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3524163,2021-09-29,0.1276,154393581,SCHN
"Vanguard Group, Inc. (The)",2677504,2021-09-29,0.0969,117301450,SCHN
Dimensional Fund Advisors LP,2126866,2021-09-29,0.077,93177999,SCHN
State Street Corporation,1594965,2021-09-29,0.057699999999999994,69875416,SCHN
"FMR, LLC",1356956,2021-09-29,0.049100000000000005,59448242,SCHN
"Ameriprise Financial, Inc.",1185420,2021-09-29,0.0429,51933250,SCHN
Acadian Asset Management. LLC,743172,2021-09-29,0.0269,32558365,SCHN
Bank Of New York Mellon Corporation,693177,2021-09-29,0.025099999999999997,30368084,SCHN
FIL LTD,612696,2021-09-29,0.0222,26842211,SCHN
"AllianceBernstein, L.P.",570255,2021-09-29,0.0206,24982871,SCHN
