Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",30923266,2021-09-29,0.1124,1144779307,TPR
"FMR, LLC",29716988,2021-09-29,0.10800000000000001,1100122895,TPR
JP Morgan Chase & Company,19691548,2021-09-29,0.0716,728981106,TPR
Blackrock Inc.,16886978,2021-09-29,0.061399999999999996,625155925,TPR
State Street Corporation,10290490,2021-09-29,0.0374,380953939,TPR
"Ameriprise Financial, Inc.",7924675,2021-09-29,0.0288,293371468,TPR
"Franklin Resources, Inc.",7108830,2021-09-29,0.0258,263168886,TPR
Boston Partners,5574003,2021-09-29,0.0203,206349591,TPR
"Suvretta Capital Management, LLC",5378032,2021-09-29,0.0195,199094744,TPR
"Geode Capital Management, LLC",4954950,2021-09-29,0.018000000000000002,183432249,TPR
