Holder,Shares,Date Reported,% Out,Value,ABV
"Samsara BioCapital, LLC",7431623,2021-09-29,0.128,121804300,GRPH
"FMR, LLC",6249606,2021-09-29,0.1076,102431042,GRPH
"RA Capital Management, L.P.",2698369,2021-09-29,0.04650000000000001,44226267,GRPH
"Rock Springs Capital Management, LP",2076710,2021-09-29,0.0358,34037276,GRPH
"VR Adviser, LLC",1612617,2021-09-29,0.0278,26430792,GRPH
Orbimed Advisors LLC.,1449904,2021-09-29,0.025,23763926,GRPH
Citadel Advisors LLC,1270173,2021-09-29,0.0219,20818135,GRPH
Logos Global Management LP,1206308,2021-09-29,0.0208,19771388,GRPH
"Federated Hermes, Inc.",1056308,2021-09-29,0.0182,17312888,GRPH
Janus Henderson Group PLC,958079,2021-09-29,0.0165,15702914,GRPH
