Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,17579186,2021-09-29,0.1761,234154757,OII
"Vanguard Group, Inc. (The)",11277119,2021-09-29,0.113,150211225,OII
"FMR, LLC",6962613,2021-09-29,0.0698,92742005,OII
Van Eck Associates Corporation,5956554,2021-09-29,0.059699999999999996,79341299,OII
State Street Corporation,4111757,2021-09-29,0.0412,54768603,OII
Dimensional Fund Advisors LP,3663728,2021-09-29,0.036699999999999997,48800856,OII
"Sourcerock Group, LLC",2334769,2021-09-29,0.023399999999999997,31099123,OII
"Charles Schwab Investment Management, Inc.",2038745,2021-09-29,0.0204,27156083,OII
"Geode Capital Management, LLC",1846454,2021-09-29,0.018500000000000003,24594767,OII
"Fisher Asset Management, LLC",1722928,2021-09-29,0.0173,22949400,OII
