Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2833333,2021-09-29,0.0346,52218327,TTCF
"Vanguard Group, Inc. (The)",2460873,2021-09-29,0.03,45353889,TTCF
Bank of America Corporation,1044212,2021-09-29,0.0127,19244827,TTCF
State Street Corporation,853523,2021-09-29,0.0104,15730428,TTCF
"Susquehanna International Group, LLP",793975,2021-09-29,0.0097,14632959,TTCF
"Geode Capital Management, LLC",764585,2021-09-29,0.009300000000000001,14091301,TTCF
"Goldman Sachs Group, Inc.",711599,2021-09-29,0.0087,13114769,TTCF
Davy Global Fund Management Ltd,473966,2021-09-29,0.0058,8735193,TTCF
Northern Trust Corporation,442401,2021-09-29,0.0054,8153450,TTCF
"Charles Schwab Investment Management, Inc.",320123,2021-09-29,0.0039000000000000003,5899866,TTCF
