Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,1024386,2021-09-29,0.034,9311668,FTF
"Advisor Group, Inc.",562432,2021-09-29,0.0187,5112506,FTF
"Brinker Capital Investments, LLC",451570,2021-09-29,0.015,4104771,FTF
Invesco Ltd.,340602,2021-09-29,0.0113,3096072,FTF
"Koshinski Asset Management, Inc.",201810,2021-09-29,0.0067,1834452,FTF
Mid Atlantic Financial Management Inc.,149974,2021-09-29,0.005,1363263,FTF
"Raymond James & Associates, Inc.",128028,2021-09-29,0.0042,1163774,FTF
"Raymond James Financial Services Advisors, Inc.",121825,2021-09-29,0.004,1107389,FTF
UBS Group AG,120770,2021-09-29,0.004,1097799,FTF
"Orion Portfolio Solutions, LLC",109581,2021-09-29,0.0036,996091,FTF
