Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7554063,2021-09-29,0.0946,586724073,BPOP
Price (T.Rowe) Associates Inc,5269958,2021-09-29,0.066,409317637,BPOP
"Wellington Management Group, LLP",4676509,2021-09-29,0.058600000000000006,363224454,BPOP
Dimensional Fund Advisors LP,4148221,2021-09-29,0.0519,322192325,BPOP
Blackrock Inc.,3484960,2021-09-29,0.0436,270676843,BPOP
Polaris Capital Management Inc,3346978,2021-12-30,0.04190000000000001,274586075,BPOP
State Street Corporation,3021640,2021-09-29,0.0378,234690778,BPOP
"Ameriprise Financial, Inc.",2676341,2021-09-29,0.0335,207871405,BPOP
First Trust Advisors Lp,2222113,2021-09-29,0.0278,172591516,BPOP
"Hotchkis & Wiley Capital Management, LLC",1970844,2021-09-29,0.024700000000000003,153075453,BPOP
