Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",5633747,2021-09-29,0.1435,1012553348,SYNA
"Ameriprise Financial, Inc.",3929556,2021-09-29,0.1001,706259099,SYNA
Blackrock Inc.,3924043,2021-09-29,0.0999,705268248,SYNA
"Vanguard Group, Inc. (The)",3736099,2021-09-29,0.0951,671489073,SYNA
"Wellington Management Group, LLP",2911436,2021-09-29,0.0741,523272392,SYNA
"AllianceBernstein, L.P.",1749258,2021-09-29,0.044500000000000005,314394140,SYNA
State Street Corporation,1266970,2021-09-29,0.0323,227712518,SYNA
"Fisher Asset Management, LLC",1089886,2021-09-29,0.0278,195885210,SYNA
Dimensional Fund Advisors LP,873315,2021-09-29,0.0222,156960904,SYNA
"Geode Capital Management, LLC",664931,2021-09-29,0.0169,119508048,SYNA
