Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2056341,2021-09-29,0.0387,65576714,USM
Dimensional Fund Advisors LP,1963837,2021-09-29,0.0369,62626761,USM
"Vanguard Group, Inc. (The)",1451935,2021-09-29,0.0273,46302207,USM
Gamco Investors Inc,1258327,2021-09-29,0.023700000000000002,40128048,USM
"Private Management Group, Inc.",945688,2021-09-29,0.0178,30157990,USM
"Gabelli Funds, LLC",795000,2021-09-29,0.0149,25352550,USM
Edmond De Rothschild Holding S.A.,598400,2021-09-29,0.011200000000000002,19082976,USM
"Renaissance Technologies, LLC",440762,2021-09-29,0.0083,14055900,USM
State Street Corporation,375826,2021-09-29,0.0070999999999999995,11985091,USM
"Loomis Sayles & Company, LP",375318,2021-09-29,0.0070999999999999995,11968891,USM
