Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",16046050,2021-09-29,0.09849999999999999,466298213,CC
"Vanguard Group, Inc. (The)",15922946,2021-09-29,0.0977,462720810,CC
Blackrock Inc.,13922695,2021-09-29,0.08539999999999999,404593516,CC
"Sessa Capital IM, L.P.",8877267,2021-09-29,0.0545,257973379,CC
Norges Bank Investment Management,4988973,2020-12-30,0.030600000000000002,123676640,CC
State Street Corporation,4363138,2021-09-29,0.0268,126792790,CC
Lsv Asset Management,3747505,2021-09-29,0.023,108902495,CC
Northern Trust Corporation,2717857,2021-09-29,0.0167,78980924,CC
"Greenlight Capital, Inc.",2322419,2021-09-29,0.0143,67489496,CC
"Geode Capital Management, LLC",2192838,2021-09-29,0.013500000000000002,63723872,CC
