Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2014798,2021-09-29,0.015300000000000001,925799,SYN
Blackrock Inc.,1876909,2021-09-29,0.014199999999999999,862439,SYN
"Geode Capital Management, LLC",976316,2021-09-29,0.0074,448617,SYN
State Street Corporation,471920,2021-09-29,0.0036,216847,SYN
Gsa Capital Partners Llp,275240,2021-09-29,0.0021,126472,SYN
Northern Trust Corporation,245399,2021-09-29,0.0019,112760,SYN
"Two Sigma Investments, LP",213075,2021-09-29,0.0016,97907,SYN
"Blair (William) & Company, L.L.C.",203643,2021-09-29,0.0015,93573,SYN
Virtu Financial LLC,192345,2021-09-29,0.0015,88382,SYN
"Two Sigma Advisers, LP",128300,2021-09-29,0.001,58953,SYN
