Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",987924,2021-09-29,0.023700000000000002,748550,HSTO
Blackrock Inc.,698234,2021-09-29,0.0167,529051,HSTO
"Geode Capital Management, LLC",207892,2021-09-29,0.005,157519,HSTO
State Street Corporation,172200,2021-09-29,0.0040999999999999995,130475,HSTO
Meitav Dash Investments Ltd,124000,2021-09-29,0.003,93954,HSTO
Virtu Financial LLC,104321,2021-09-29,0.0025,79044,HSTO
Northern Trust Corporation,90026,2021-09-29,0.0022,68212,HSTO
"United Capital Financial Advisers, LLC",79987,2021-09-29,0.0019,60606,HSTO
Natixis,79800,2021-09-29,0.0019,60464,HSTO
Millennium Management LLC,71227,2021-09-29,0.0017000000000000001,53968,HSTO
