Holder,Shares,Date Reported,% Out,Value,ABV
Phoenix Holdings Ltd.,1464880,2021-09-29,0.026699999999999998,42159246,SPNS
Blackrock Inc.,1433003,2021-09-29,0.0262,41241826,SPNS
Price (T.Rowe) Associates Inc,1107004,2021-09-29,0.0202,31859575,SPNS
"Vanguard Group, Inc. (The)",972842,2021-09-29,0.0178,27998392,SPNS
"Renaissance Technologies, LLC",743203,2021-09-29,0.013600000000000001,21389382,SPNS
Harel Insurance Investments & Financial Services Ltd.,608981,2021-09-29,0.0111,17526473,SPNS
Migdal Insurance & Financial Holdings Ltd.,581645,2021-09-29,0.0106,16739743,SPNS
Clal Insurance Enterprises Holdings Ltd,470275,2021-09-29,0.0086,13534514,SPNS
Dimensional Fund Advisors LP,452307,2021-09-29,0.0083,13017395,SPNS
State Street Corporation,432948,2021-09-29,0.0079,12460243,SPNS
