Holder,Shares,Date Reported,% Out,Value,ABV
"Brown Capital Management, Inc.",4629771,2021-09-29,0.1331,211858320,VCRA
Blackrock Inc.,3191059,2021-09-29,0.0917,146022859,VCRA
"Conestoga Capital Advisors, LLC",2190473,2021-12-30,0.063,142030269,VCRA
Geneva Capital Management LLC,1927079,2021-09-29,0.0554,88183135,VCRA
"Vanguard Group, Inc. (The)",1796038,2021-09-29,0.0516,82186698,VCRA
"ClearBridge Investments, LLC",1619240,2021-09-29,0.04650000000000001,74096422,VCRA
Credit Suisse AG,1255808,2021-09-29,0.0361,57465774,VCRA
Macquarie Group Limited,1208086,2021-09-29,0.0347,55282015,VCRA
Bellevue Group AG,1154041,2021-09-29,0.0332,52808916,VCRA
Hood River Capital Management LLC,1047888,2021-09-29,0.0301,47951354,VCRA
