Holder,Shares,Date Reported,% Out,Value,ABV
Manufacturers Life Insurance Co.,703253,2021-09-29,0.0646,13080505,BCML
EJF Capital LLC,650000,2021-09-29,0.059699999999999996,12090000,BCML
"Basswood Capital Management, L.L.C.",613608,2021-09-29,0.056299999999999996,11413108,BCML
"Vanguard Group, Inc. (The)",488375,2021-09-29,0.044800000000000006,9083775,BCML
"AllianceBernstein, L.P.",306906,2021-09-29,0.0282,5708451,BCML
Dimensional Fund Advisors LP,255937,2021-09-29,0.0235,4760428,BCML
Royce & Associates LP,236982,2021-09-29,0.0218,4407865,BCML
FJ Capital Management LLC,208000,2021-09-29,0.0191,3868800,BCML
"Wellington Management Group, LLP",203399,2021-09-29,0.0187,3783221,BCML
"Pacific Ridge Capital Partners, LLC",161611,2021-09-29,0.0148,3005964,BCML
