Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,5717040,2021-09-29,0.1219,169453065,REPL
"Omega Fund Management, Llc",4896074,2021-09-29,0.10439999999999999,145119633,REPL
"Redmile Group, LLC",4078112,2021-09-29,0.087,120875239,REPL
Blackrock Inc.,2088855,2021-09-29,0.044500000000000005,61913662,REPL
State Street Corporation,1608377,2021-09-29,0.034300000000000004,47672294,REPL
"Vanguard Group, Inc. (The)",1560769,2021-09-29,0.0333,46261193,REPL
"Ensign Peak Advisors, Inc",1289861,2021-09-29,0.0275,38231480,REPL
"Loomis Sayles & Company, LP",1136066,2021-09-29,0.0242,33672996,REPL
"FMR, LLC",1054119,2021-09-29,0.0225,31244087,REPL
Emerald Mutual Fund Advisers Trust,1016937,2021-09-29,0.0217,30142012,REPL
