Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,4555029,2021-09-29,0.066,44502633,APGB
Citadel Advisors LLC,2675354,2021-09-29,0.0388,26138208,APGB
Fir Tree Capital Management LLP,2541933,2021-09-29,0.0368,24834685,APGB
Millennium Management LLC,2259136,2021-09-29,0.0327,22071758,APGB
Public Sector Pension Investment Board,2000000,2021-09-29,0.028999999999999998,19540000,APGB
Standard Investments LLC,2000000,2021-09-29,0.028999999999999998,19540000,APGB
"Finepoint Capital, LP",1881344,2021-09-29,0.0273,18380730,APGB
"Highbridge Capital Management, LLC.",1715870,2021-09-29,0.024900000000000002,16764049,APGB
SECURITY BENEFIT LIFE INSURANCE CO,1630000,2021-09-29,0.0236,15925100,APGB
Marshall Wace LLP,1583786,2021-09-29,0.023,15473589,APGB
