Holder,Shares,Date Reported,% Out,Value,ABV
"Deerfield Management Company, L.P. (Series C)",2648386,2021-09-29,0.0947,23411732,AFIB
Orbimed Advisors LLC.,2648386,2021-09-29,0.0947,23411732,AFIB
Capital World Investors,1600000,2021-09-29,0.0572,14144000,AFIB
Millennium Management LLC,1377280,2021-09-29,0.0493,12175155,AFIB
"Kerrisdale Advisers, LLC",1327102,2021-09-29,0.0475,11731581,AFIB
Blackrock Inc.,1271601,2021-09-29,0.0455,11240952,AFIB
BAMCO Inc.,1255162,2021-09-29,0.0449,11095632,AFIB
Massachusetts Financial Services Co.,1254500,2021-09-29,0.0449,11089780,AFIB
"Vanguard Group, Inc. (The)",986094,2021-09-29,0.0353,8717070,AFIB
"Kamunting Street Capital Management, L.P.",894220,2021-09-29,0.032,7904904,AFIB
