Holder,Shares,Date Reported,% Out,Value,ABV
SECURITY BENEFIT LIFE INSURANCE CO,3230788,2021-09-29,0.046799999999999994,31952493,LGV
Citadel Advisors LLC,3002286,2021-09-29,0.0435,29692608,LGV
"Empyrean Capital Partners, LP",2750000,2021-09-29,0.039900000000000005,27197500,LGV
Millennium Management LLC,2555508,2021-09-29,0.037000000000000005,25273974,LGV
Soroban Capital Partners LP,2500000,2021-09-29,0.0362,24725000,LGV
"Aristeia Capital, LLC",2197100,2021-09-29,0.0318,21729319,LGV
Healthcor Management LP,2135900,2021-09-29,0.031,21124051,LGV
Weiss Asset Management LP,1922181,2021-09-29,0.0279,19010370,LGV
Marshall Wace LLP,1784625,2021-09-29,0.0259,17649941,LGV
Blackstone Inc,1650000,2021-09-29,0.0239,16318500,LGV
