Holder,Shares,Date Reported,% Out,Value,ABV
"Adirondack Retirement Specialists, Inc",1730325,2021-12-30,0.0579,4031657,VQS
"Altium Capital Management, LP",704687,2021-09-29,0.0236,2085873,VQS
Anson Funds Management LP,591833,2021-09-29,0.019799999999999998,1751825,VQS
"Autus Asset Management, LLC",540407,2021-12-30,0.0181,1259148,VQS
Stifel Financial Corporation,360089,2021-09-29,0.0121,1065863,VQS
"AWM Investment Company, Inc.",355400,2021-09-29,0.011899999999999999,1051984,VQS
Hudson Bay Capital Management Lp,352942,2021-09-29,0.0118,1044708,VQS
Manufacturers Life Insurance Co.,188980,2021-09-29,0.0063,559380,VQS
Anchor Capital Advisors LLC,58980,2021-09-29,0.002,174580,VQS
Shay Capital LLC,55000,2021-09-29,0.0018,162800,VQS
