Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,1844810,2021-09-29,0.41159999999999997,34682428,PFHD
Endeavour Capital Advisors Inc,1064782,2021-09-29,0.2376,20017901,PFHD
EJF Capital LLC,824373,2021-09-29,0.1839,15498212,PFHD
"FMR, LLC",799252,2021-09-29,0.1783,15025937,PFHD
"Vanguard Group, Inc. (The)",564659,2021-09-29,0.126,10615589,PFHD
"Wellington Management Group, LLP",438037,2021-09-29,0.0977,8235095,PFHD
FJ Capital Management LLC,305000,2021-09-29,0.068,5734000,PFHD
"Ameriprise Financial, Inc.",246053,2021-09-29,0.054900000000000004,4625796,PFHD
Fourthstone LLC,198109,2021-09-29,0.044199999999999996,3724449,PFHD
"Raymond James Financial Services Advisors, Inc.",178678,2021-09-29,0.039900000000000005,3359146,PFHD
