Holder,Shares,Date Reported,% Out,Value,ABV
"Platinum Equity Advisors, LLC/DE",148600000,2021-09-29,0.6009,1386438000,CTOS
"ECP ControlCo, LLC",25738988,2021-09-29,0.1041,240144758,CTOS
Blackstone Inc,14171421,2021-09-29,0.057300000000000004,132219357,CTOS
"FMR, LLC",4486016,2021-09-29,0.0181,41854529,CTOS
"Alyeska Investment Group, L.P.",3397777,2021-09-29,0.0137,31701259,CTOS
Blackrock Inc.,2852992,2021-09-29,0.0115,26618415,CTOS
"Vanguard Group, Inc. (The)",2638736,2021-09-29,0.010700000000000001,24619406,CTOS
"Gilder, Gagnon, Howe & Co.",2485281,2021-09-29,0.01,23187671,CTOS
"ClearBridge Investments, LLC",2124667,2021-09-29,0.0086,19823143,CTOS
Schroder Investment Management Group,1030702,2021-09-29,0.0042,9616449,CTOS
